lon	lat	zip
-97.958	26.153	78504
-104.902	38.856	80829
-83.668	32.846	31204
-123.151	44.037	97405
-87.947	44.493	54302
-92.844	30.487	70648
-74.841	40.242	19067
-70.186	41.670	2664
-81.569	28.218	33837
-122.018	39.200	95932
-92.738	44.043	55944
-111.572	33.240	85240
-123.104	44.645	97321
-71.472	43.286	3307
-84.555	39.205	45224
-93.619	47.265	55721
-73.609	40.630	11510
-81.653	30.384	32218
-116.195	43.650	83702
-73.990	40.765	10019
-121.910	37.769	94582
-87.938	42.964	53221
-97.057	36.720	74604
-93.268	44.669	55044
-96.712	32.087	76626
-82.043	35.449	28167
-114.052	36.814	89027
-120.948	37.590	95307
-94.541	40.218	64489
-90.101	30.474	70433
-76.185	36.614	23327
-83.427	36.031	37725
-93.190	35.847	72628
-87.638	39.973	61846
-90.399	30.637	70446
-80.154	26.150	33311
-90.193	29.975	70003
-85.631	36.985	42129
-101.076	36.754	73945
-76.363	41.020	17815
-115.140	36.165	89101
-73.840	40.689	11416
-92.538	47.520	55734
-79.618	39.665	26525
-100.755	41.129	69103
-86.249	41.240	46501
-76.445	41.770	18848
-123.166	39.133	95482
-76.960	39.011	20783
-83.459	42.465	48375
-78.790	42.836	14224
-97.396	35.453	73110
-97.843	30.474	78613
-96.879	37.254	67156
-75.018	39.682	8094
-91.384	33.645	71654
-85.993	35.787	37190
-117.469	33.756	92883
-95.994	36.775	74005
-89.592	44.898	54476
-95.771	36.258	74055
-83.776	42.163	48176
-84.015	33.668	30012
-88.062	42.446	60046
-79.497	37.371	24523
-76.266	36.710	23322
-105.960	32.912	88310
-118.205	33.884	90221
-87.649	41.881	60607
-71.199	42.292	2459
-106.304	31.755	79936
-84.870	35.691	37381
-85.020	34.463	30701
-83.018	42.404	48234
-97.145	33.190	76205
-97.289	33.183	76259
-121.355	38.700	95842
-73.917	40.870	10034
-75.065	39.608	8322
-84.506	36.512	37841
-81.415	35.903	28645
-89.459	40.608	61550
-85.575	38.209	40299
-122.649	38.969	95422
-76.533	42.013	14892
-89.529	37.305	63701
-74.895	39.869	8053
-97.017	30.652	76567
-90.846	38.767	63385
-107.489	47.100	59077
-115.302	36.122	89147
-99.902	38.448	67560
-83.607	40.409	43311
-105.850	31.290	79839
-80.612	40.364	43952
-90.527	38.665	63017
-87.751	41.701	60453
-75.080	40.184	18974
-121.296	38.780	95678
-117.382	34.080	92376
-84.513	30.437	32310
-71.136	42.341	2446
-82.105	33.507	30907
-84.257	33.773	30032
-110.935	32.251	85716
-86.147	39.792	46202
-88.661	42.016	60178
-78.902	35.812	27406
-95.483	29.591	77053
-83.084	38.880	45652
-106.392	31.753	79915
-89.863	42.710	53504
-85.530	42.117	49097
-116.699	47.944	83801
-66.027	18.403	928
-78.611	35.714	27529
-83.884	43.588	48708
-81.026	34.092	29203
-74.613	40.550	8844
-81.165	34.082	29212
-88.432	44.203	54952
-101.346	33.978	79235
-81.642	41.463	44105
-77.635	39.877	17201
-80.361	33.888	29154
-84.118	43.522	48623
-85.232	39.309	47006
-95.692	39.040	66604
-101.390	35.653	79007
-93.156	44.961	55104
-87.910	43.029	53204
-79.153	41.845	16365
-86.464	42.106	49022
-82.497	27.323	34232
-79.941	36.735	24168
-77.977	42.172	14880
-94.834	37.169	66725
-119.583	36.712	93657
-104.562	33.437	88201
-104.977	39.865	80229
-89.422	43.061	53711
-95.233	29.646	77034
-84.941	35.586	37332
-87.978	41.954	60191
-66.097	18.389	921
-90.429	29.877	70080
-117.191	33.137	92078
-122.715	45.433	97035
-120.994	37.798	95320
-98.315	26.241	78572
-120.473	35.041	93444
-98.348	40.943	68801
-85.691	30.191	32405
-85.968	34.000	35903
-92.369	45.874	54893
-85.128	33.461	30170
-80.310	36.126	27106
-71.823	42.678	1431
-93.982	44.163	56001
-92.268	36.196	72658
-75.278	40.235	19446
-116.976	32.731	91941
-112.638	38.274	84713
-98.470	40.871	68810
-120.208	45.001	97830
-82.013	33.402	30906
-71.095	42.366	2139
-98.000	26.184	78596
-121.987	37.341	95051
-74.131	40.984	7450
-94.414	35.384	72901
-103.064	44.134	57719
-86.223	41.071	46975
-96.857	32.639	75039
-80.831	35.228	28208
-81.218	37.755	25921
-78.329	36.396	27556
-75.067	39.938	8109
-73.888	40.754	11372
-122.528	47.643	98110
-80.004	40.550	15237
-86.910	40.436	47906
-86.199	39.108	47448
-97.470	35.325	73160
-86.705	36.110	37217
-105.062	39.706	80226
-76.316	40.048	17603
-98.656	29.223	78069
-97.188	31.550	76710
-90.371	41.612	52753
-92.448	31.251	71302
-88.636	31.681	39367
-104.908	39.819	80022
-84.767	32.302	31805
-86.514	36.896	42102
-119.727	38.886	89460
-110.975	32.132	85706
-84.237	34.035	30022
-72.580	41.723	6033
-77.504	40.052	17257
-79.299	37.899	24435
-90.486	30.529	70401
-85.644	44.755	49696
-90.206	45.323	54470
-78.892	35.098	28301
-93.381	36.734	65737
-121.297	37.990	95204
-72.771	41.677	6051
-87.212	30.433	32503
-96.692	33.198	75071
-120.857	37.761	95361
-93.157	44.968	55104
-99.959	31.965	79567
-74.990	40.983	7825
-86.185	39.282	46164
-71.301	41.939	2703
-88.103	42.291	60060
-101.716	34.206	79072
-81.083	27.084	34974
-73.790	42.607	12077
-93.289	45.137	55433
-81.243	41.650	44077
-72.793	41.642	6037
-84.114	37.190	40729
-110.879	32.308	85718
-119.990	39.521	89439
-82.188	36.572	37620
-85.768	38.194	40214
-117.181	33.719	92584
-71.419	41.855	2904
-80.315	25.878	33012
-89.056	42.172	61109
-86.710	36.292	37115
-97.832	30.212	78745
-85.226	37.576	40033
-122.902	45.508	97123
-87.502	33.206	35404
-66.106	18.124	736
-76.998	38.864	20020
-84.364	39.201	45243
-81.636	26.594	33936
-97.288	32.619	76140
-143.347	63.385	99776
-76.395	40.066	17601
-76.529	37.415	23061
-80.699	28.121	32934
-82.339	34.812	29607
-74.087	40.414	7718
-81.930	34.941	29306
-74.220	40.690	7205
-80.447	25.632	33196
-88.070	42.095	60067
-73.968	40.930	7670
-120.945	39.933	95971
-117.964	34.098	91706
-72.600	42.375	1038
-83.232	42.815	48371
-74.617	40.238	8690
-82.827	40.113	43081
-99.961	31.966	79567
-86.761	40.461	47905
-81.068	37.365	24740
-110.702	32.067	85641
-99.932	47.769	58341
-98.012	32.665	76087
-86.359	39.604	46158
-95.681	29.502	77469
-80.375	36.272	27021
-119.179	34.215	93030
-80.861	41.771	44010
-74.948	40.226	18940
-111.818	40.739	84108
-97.721	47.319	58046
-93.165	44.962	55104
-91.137	44.741	54722
-97.169	40.140	68352
-81.495	41.061	44306
-80.314	33.094	29472
-75.169	39.784	8051
-82.655	34.464	29624
-111.957	33.625	85254
-87.784	41.883	60302
-94.163	43.766	56098
-96.671	29.492	77412
-76.658	39.309	21216
-79.702	41.393	16346
-80.419	40.272	15312
-74.880	40.164	19056
-120.380	46.552	98936
-95.537	29.773	77024
-122.819	45.473	97008
-80.614	28.082	32901
-112.108	33.515	85015
-86.145	39.964	46032
-87.808	41.986	60631
-87.600	41.764	60619
-78.340	35.502	27577
-89.565	37.277	63701
-81.652	30.341	32206
-72.631	41.784	6108
-79.869	36.706	24112
-82.461	28.039	33612
-78.940	35.062	28303
-73.426	40.687	11701
-90.107	29.839	70072
-122.148	47.482	98059
-121.795	38.684	95776
-83.729	32.458	31069
-98.300	26.164	78572
-82.804	40.080	43054
-71.500	41.927	2917
-97.863	32.866	76485
-93.283	44.934	55409
-88.040	43.003	53227
-84.296	39.360	45040
-122.490	37.975	94901
-98.254	30.582	78654
-71.003	42.413	2151
-76.814	39.375	21133
-121.623	39.130	95991
-96.304	30.576	77845
-104.823	39.784	80239
-87.795	41.868	60304
-121.949	37.287	95008
-84.467	33.510	30214
-102.861	37.372	81064
-84.021	33.671	30012
-90.916	32.245	39180
-82.709	36.524	37642
-84.732	31.172	39837
-87.708	41.934	60618
-84.396	33.888	30327
-95.220	29.769	77015
-80.695	39.018	26321
-78.861	36.000	27703
-102.208	42.804	69343
-76.759	39.928	17403
-84.034	35.741	37801
-97.400	27.799	78401
-85.480	39.482	46156
-75.962	42.134	13790
-72.474	40.992	11956
-77.648	43.139	14619
-76.922	38.847	20746
-80.281	25.838	33142
-83.680	43.459	48757
-122.200	47.486	98055
-78.414	36.297	27536
-77.193	38.896	22043
-80.369	25.562	33170
-88.288	42.335	60050
-79.542	40.323	15601
-104.432	39.757	80137
-111.838	40.404	84043
-124.622	48.363	98357
-84.207	31.228	31730
-95.335	32.365	75702
-82.673	38.453	41102
-96.084	41.295	68164
-112.098	41.118	84015
-76.716	38.903	20716
-121.847	37.327	95122
-117.136	33.029	92127
-84.141	33.872	30047
-121.324	38.047	95209
-105.161	39.812	80004
-83.216	42.135	48183
-90.358	41.599	52753
-117.646	33.579	92692
-90.154	38.903	62002
-81.711	41.370	44134
-87.772	43.788	53083
-117.210	33.794	92571
-77.578	37.608	23233
-80.286	27.306	34952
-120.722	35.535	93465
-81.235	32.754	29918
-85.920	41.633	46517
-88.542	44.007	54902
-81.114	32.031	31405
-94.151	36.185	72762
-119.179	34.178	93033
-95.378	29.551	77588
-86.578	36.720	42134
-75.822	39.593	21921
-95.526	35.468	74426
-81.899	34.971	29307
-116.360	33.730	92260
-87.465	38.650	47591
-71.193	42.582	1876
-88.295	42.325	60050
-74.435	41.432	10940
-88.253	42.132	60110
-76.604	39.034	21032
-122.561	45.616	98664
-74.353	40.284	7726
-75.104	39.938	8103
-96.088	41.200	68137
-80.397	25.701	33183
-95.323	29.903	77067
-108.531	45.429	59066
-96.735	43.760	57003
-118.423	34.280	91340
-80.672	28.085	32904
-90.281	43.340	53581
-84.240	36.053	37716
-111.877	40.920	84014
-104.783	39.661	80013
-84.981	40.948	46745
-93.220	45.579	55008
-95.140	29.790	77530
-96.967	32.838	75062
-87.462	41.586	46323
-74.008	40.885	7666
-96.579	33.766	75020
-90.721	35.563	72432
-102.783	38.483	81036
-73.890	40.883	10463
-80.017	32.998	29445
-83.704	42.279	48105
-76.999	39.159	20861
-88.444	39.317	62447
-70.037	44.249	4259
-90.701	38.812	63366
-71.614	42.941	3070
-102.869	42.583	69337
-88.067	30.847	36572
-108.544	39.084	81501
-97.697	26.183	78550
-87.698	41.976	60625
-104.853	39.368	80104
-82.830	34.730	29630
-100.348	44.370	57501
-90.792	37.937	63664
-92.957	45.063	55115
-74.976	40.091	19154
-71.087	42.320	2119
-71.028	41.934	2767
-75.491	40.278	19492
-94.221	33.475	75561
-70.360	43.584	4074
-80.849	35.496	28036
-121.485	38.477	95832
-71.034	42.166	2368
-96.082	32.357	75147
-78.896	35.083	28301
-96.681	43.505	57103
-106.595	31.851	79932
-90.167	38.661	62059
-79.920	40.343	15122
-72.313	41.782	6238
-118.202	34.102	90042
-82.990	40.090	43229
-147.816	64.849	99709
-72.511	41.841	6074
-75.370	40.628	18018
-118.372	33.909	90250
-111.959	41.219	84401
-85.519	41.568	46571
-83.927	42.604	48843
-79.919	40.457	15206
-101.892	33.531	79413
-112.474	42.872	83204
-78.018	42.872	14525
-95.456	29.706	77401
-118.136	33.925	90242
-122.521	47.623	98110
-87.600	41.752	60619
-106.465	31.767	79905
-122.333	47.623	98109
-101.348	37.178	67951
-117.947	33.941	90631
-117.007	32.630	91910
-77.319	38.556	22172
-118.313	34.095	90028
-67.003	18.234	670
-118.534	34.247	91325
-81.125	34.318	29180
-93.257	44.687	55044
-119.773	39.191	89706
-118.328	33.824	90501
-92.337	38.959	65203
-79.166	42.534	14136
-118.880	34.281	93021
-121.319	38.254	95632
-93.605	42.852	50421
-74.995	39.875	8003
-74.212	40.673	7201
-74.218	40.400	7747
-92.508	34.554	72011
-122.964	45.497	97123
-80.172	39.459	26554
-87.815	41.907	60305
-122.292	47.709	98125
-121.895	37.676	94566
-83.469	45.054	49707
-112.471	34.537	86303
-122.073	37.932	94597
-84.987	34.873	30720
-93.487	35.461	72830
-85.702	39.674	46161
-97.023	32.700	75052
-87.793	41.328	60468
-75.015	39.689	8904
-121.128	37.484	95363
-92.417	40.998	52501
-85.230	31.184	36312
-97.348	27.668	78414
-73.165	41.192	6610
-74.026	40.238	7712
-115.254	36.104	89147
-122.174	37.759	94621
-117.937	33.816	92802
-71.380	42.309	1701
-77.651	37.548	23113
-119.235	46.212	99336
-77.022	38.879	20024
-74.213	40.404	7747
-87.978	43.071	53210
-90.075	30.013	70122
-81.402	40.468	44663
-90.804	31.143	39645
-86.363	41.831	49107
-93.784	45.041	55328
-119.615	36.580	93662
-73.054	43.829	5733
-93.838	35.492	72949
-85.085	39.562	47331
-76.716	39.055	21113
-121.230	37.907	95213
-122.166	47.567	98006
-79.224	34.981	28376
-80.725	40.083	26003
-104.961	39.577	80122
-71.104	42.769	1832
-96.611	32.773	75149
-75.786	41.324	18640
-81.253	32.329	31326
-103.036	34.380	79325
-73.524	40.665	11710
-95.557	29.614	77477
-95.272	30.118	77357
-87.652	41.507	60411
-88.123	43.060	53005
-105.081	39.928	80020
-71.094	41.909	2780
-97.568	30.467	78660
-117.110	32.749	92105
-117.010	47.701	83854
-78.852	36.004	27704
-82.354	34.364	29638
-73.691	41.787	12545
-82.428	35.593	28778
-95.272	29.762	77029
-81.093	33.968	29169
-71.815	42.253	1610
-94.892	39.249	66043
-96.716	33.210	75071
-116.142	33.638	92274
-95.970	47.316	56557
-89.815	32.711	39046
-71.623	42.541	1434
-83.585	36.793	40988
-90.233	38.748	63137
-84.451	38.079	40505
-74.005	40.728	10014
-89.634	43.118	53528
-71.141	42.281	2131
-117.951	33.823	92804
-76.198	38.513	21677
-87.869	44.901	54153
-78.173	35.462	27569
-75.081	40.061	19111
-74.903	39.749	8004
-111.715	40.297	84057
-84.262	33.257	30223
-80.064	26.474	33483
-77.444	37.522	23224
-79.780	36.016	27406
-105.004	39.773	80211
-95.461	39.343	66088
-89.748	39.595	62615
-74.103	40.141	7719
-91.008	42.300	52033
-89.974	35.159	38108
-117.087	33.134	92026
-118.606	34.271	91311
-82.607	41.226	44857
-94.986	38.964	66018
-77.115	38.822	22304
-71.134	42.451	1890
-74.976	40.080	19154
-80.760	40.773	44432
-87.700	44.545	54217
-101.135	44.560	57532
-90.190	29.977	70003
-73.934	40.850	10033
-122.412	47.100	98387
-102.125	32.048	79705
-99.260	37.936	67552
-111.948	41.213	84403
-83.387	42.305	48186
-89.017	42.554	53511
-81.120	36.247	28635
-83.510	36.109	37760
-121.298	38.580	95670
-73.868	40.737	11373
-86.914	38.375	47546
-119.295	36.330	93534
-88.264	41.226	60407
-82.494	27.358	34235
-112.133	33.465	85009
-116.913	44.005	83619
-89.986	31.731	39140
-104.771	38.950	80920
-84.627	45.398	49749
-85.808	38.310	47150
-76.767	41.951	16925
-81.283	27.236	33852
-81.345	28.449	32827
-86.657	46.408	49862
-99.134	38.856	67671
-85.364	41.678	46761
-75.344	39.971	19008
-118.391	34.078	90061
-88.013	41.974	60143
-84.203	33.374	30248
-112.234	33.377	85339
-90.528	41.480	61265
-117.241	34.419	92345
-108.020	36.826	87410
-86.558	30.789	32536
-80.071	26.723	33401
-113.783	47.638	59911
-95.975	28.969	77414
-145.758	60.540	99574
-71.080	42.281	2121
-79.856	39.864	15458
-119.186	46.215	99336
-118.359	34.056	90036
-91.286	42.107	52205
-96.774	46.915	58102
-75.720	40.014	19335
-81.817	41.395	44142
-87.408	39.659	47842
-92.024	42.152	52349
-71.331	42.625	1851
-121.093	38.698	95762
-66.007	18.353	977
-73.787	42.253	12534
-109.537	38.565	84532
-80.228	25.829	33142
-89.668	30.538	39466
-81.244	37.707	25921
-81.225	37.697	25921
-97.361	32.759	76107
-84.625	42.726	48917
-84.385	33.827	30305
-103.509	38.109	81030
-93.167	44.910	55116
-96.480	36.028	74030
-73.716	41.024	10577
-118.914	35.261	93241
-75.487	39.117	19901
-86.336	39.960	46075
-79.745	35.292	27229
-79.069	33.836	29527
-70.246	43.834	4097
-86.149	39.416	46181
-97.175	31.534	76710
-87.946	41.870	60126
-83.112	42.519	48071
-94.251	33.357	75573
-85.694	42.460	49078
-83.893	41.584	43558
-97.743	30.234	78704
-89.019	37.493	62912
-94.121	30.045	77705
-87.605	40.140	61832
-77.491	38.761	20110
-78.873	33.715	29577
-77.179	38.822	22003
-95.328	29.810	77026
-100.165	46.134	58573
-96.920	32.999	75007
-104.983	39.551	80126
-91.618	42.149	52202
-73.149	41.218	6615
-93.959	42.994	50430
-83.024	42.343	48207
-76.451	37.125	23693
-90.153	32.476	39130
-90.281	38.581	63109
-73.961	40.803	10025
-71.218	42.583	1876
-84.704	42.378	49284
-84.272	33.818	30033
-116.274	33.765	92203
-93.993	30.905	75029
-84.470	33.376	30215
-81.017	34.023	29204
-106.318	31.776	79936
-79.323	34.974	28376
-72.526	40.994	11952
-96.937	32.822	75061
-95.600	29.671	77099
-88.730	41.487	60549
-83.105	42.592	48085
-95.608	29.653	77478
-102.096	31.995	79701
-70.934	42.856	1913
-123.072	44.885	97302
-90.150	29.963	70121
-115.137	36.281	89086
-91.734	39.647	63456
-85.514	43.872	49677
-93.671	45.238	55301
-84.491	34.010	30062
-87.737	34.524	35653
-106.039	34.985	87035
-84.361	34.040	30075
-121.467	38.556	95817
-89.854	33.076	39063
-105.833	46.409	59301
-98.477	34.605	73505
-76.338	36.837	23707
-97.455	32.678	76126
-121.828	37.282	95111
-89.104	41.332	61301
-117.890	33.654	92663
-79.878	37.006	24151
-84.044	39.734	45434
-74.994	40.265	18940
-110.334	31.553	85670
-97.677	38.575	67456
-121.299	38.887	95648
-84.160	31.586	31701
-82.680	33.417	30828
-122.125	37.694	94580
-92.223	42.703	50668
-80.770	35.365	28269
-98.383	33.164	76427
-78.592	35.870	27616
-121.407	38.495	95828
-94.000	44.188	56001
-99.775	37.194	67831
-157.797	21.270	96816
-119.181	34.177	93033
-76.401	41.872	18850
-84.261	39.732	45417
-100.021	37.741	67801
-112.013	33.053	85238
-118.141	33.799	90815
-118.050	33.943	90605
-89.598	40.648	61610
-97.321	32.695	76110
-69.447	44.882	4943
-85.598	38.218	40220
-97.125	34.203	73402
-88.146	41.788	60563
-94.590	30.027	77538
-70.349	44.072	4274
-74.272	40.724	7040
-70.303	43.592	4070
-81.118	32.870	29924
-83.955	42.013	49286
-82.782	36.844	24219
-102.833	44.094	57761
-73.637	40.828	11545
-95.262	29.854	77078
-88.061	42.912	53132
-82.643	34.409	29624
-75.339	40.662	18020
-156.354	20.895	96779
-120.413	34.870	93455
-84.754	34.333	30171
-79.085	41.167	15825
-72.912	41.381	6517
-112.147	33.866	85086
-114.166	47.681	59860
-84.656	37.512	40484
-89.669	30.526	39466
-123.041	46.794	98579
-110.232	31.553	85635
-76.972	39.817	17331
-85.510	43.869	49677
-122.023	47.372	98038
-76.122	40.022	17529
-121.850	38.003	94509
-79.897	40.436	15218
-106.185	36.330	87530
-76.913	41.253	17754
-119.305	45.829	97838
-82.938	42.613	48038
-81.044	34.880	29730
-83.072	42.498	48092
-81.296	29.004	32724
-117.818	33.739	92780
-84.602	37.083	42501
-89.038	42.234	61109
-84.833	35.715	37381
-82.737	31.611	31567
-83.087	40.313	43015
-94.960	30.313	77327
-83.022	39.065	45661
-73.836	40.825	10465
-82.723	27.928	33760
-81.759	38.372	25064
-80.339	41.009	16101
-90.029	29.938	70114
-81.491	31.144	31520
-79.044	33.849	29526
-118.553	34.048	90272
-97.597	35.427	73109
-87.815	42.125	60062
-77.124	39.052	20852
-83.361	42.347	48185
-118.296	33.948	90044
-70.259	43.659	4101
-117.946	33.914	90631
-73.919	40.818	10451
0.000	0.000	49064
-118.883	34.202	91360
-88.108	42.459	60002
-80.842	33.951	29061
-118.189	35.050	93501
-74.313	40.602	7067
-96.982	33.298	76227
-92.453	42.557	50613
-83.069	42.412	48212
-92.927	44.888	55129
-75.869	43.044	13037
-117.981	33.756	92683
-93.997	44.165	56001
-74.025	40.775	7087
-81.366	28.473	32809
-116.517	33.819	92262
-74.004	40.627	11219
-84.263	30.472	32308
-79.493	40.783	16201
-87.350	35.156	38468
-82.020	28.926	32162
-83.652	42.471	48178
-95.502	29.929	77086
-118.219	33.799	90810
-83.997	33.916	30045
-74.204	41.020	7417
-79.207	40.732	15732
-85.316	38.596	40006
-81.920	34.994	29303
-89.064	44.344	54981
-121.884	37.652	94566
-74.359	40.597	8820
-89.127	42.281	61101
-122.217	47.316	98002
-74.835	40.279	8628
-80.146	26.089	33315
-80.634	40.712	44432
-87.375	35.258	38464
-81.788	24.552	33040
-122.323	37.919	94804
-83.147	42.675	48307
-84.534	38.000	40503
-85.168	35.043	37421
-81.404	40.876	44720
-84.534	37.967	40515
-97.323	32.847	76131
-83.765	31.954	31010
-96.630	45.221	57252
-121.220	39.482	95925
-83.959	43.427	48602
-70.744	41.341	2535
-74.747	41.803	12754
-89.230	42.923	53589
-81.745	40.662	44627
-75.203	44.363	13684
-112.045	41.161	84067
-76.979	37.537	23124
-83.075	31.039	31635
-73.260	42.480	1867
-97.833	45.603	57454
-87.744	41.994	60646
-87.600	41.774	60637
-86.839	35.367	37047
-82.188	35.839	28714
-101.750	37.984	67878
-71.397	41.829	2906
-118.033	34.141	91007
-82.499	28.056	33618
-95.131	29.559	77062
-96.757	32.836	75214
-92.757	46.453	55767
-118.767	46.314	99348
-85.622	44.756	49684
-74.095	40.690	7305
-82.462	40.783	44905
-80.602	35.504	28083
-96.659	40.794	68506
-86.303	44.218	49660
-95.396	41.309	51560
-77.160	36.510	27862
-97.360	31.087	76504
-74.663	44.730	12965
-82.170	27.947	33567
-79.483	42.078	14767
-116.671	46.375	83524
-98.246	35.095	73006
-86.560	39.663	46118
-93.759	41.033	50213
-84.121	33.712	30058
-82.383	34.875	29609
-102.401	34.838	79045
-75.416	39.974	19073
-94.813	38.139	66056
-88.671	32.433	39305
-98.447	26.336	78576
-77.499	42.497	14826
-73.040	41.558	6702
-80.976	39.754	43793
-118.536	34.384	91321
-83.209	42.505	48076
-77.522	38.754	20110
-68.838	44.741	4444
-118.591	34.197	91303
-73.953	40.722	11222
-115.026	36.204	89156
0.000	0.000	96218
-91.934	44.867	54751
-118.177	33.966	90201
-89.436	37.317	62957
-118.766	39.474	89406
-92.505	44.074	55901
-95.556	33.990	74743
-93.486	47.245	55744
-96.792	32.205	76623
-78.581	40.464	16630
-78.597	35.745	27620
-78.689	35.755	27606
-77.095	38.720	22309
-89.234	43.180	53590
-123.109	48.083	98382
-81.070	39.518	45767
-97.547	35.440	73108
-111.878	40.725	84115
-71.182	42.700	1841
-90.134	29.947	70118
-77.402	39.008	20164
-74.341	41.409	10924
-105.092	39.669	80227
-122.459	47.269	98403
-98.705	29.756	78006
-80.016	40.567	15237
-77.025	39.580	21158
-118.192	33.931	90262
-71.713	42.670	1469
-76.157	40.160	17522
-122.285	37.507	94070
-107.210	39.397	81623
-83.554	42.996	48423
-93.850	33.956	71852
-70.982	44.015	4037
-118.365	33.810	90505
-96.919	32.651	77021
-71.479	41.697	2886
-71.150	41.710	2720
-120.580	40.375	96130
